abundance,year,genus,species,genus_species,fishbase_name,region,temp_min,temp_max,latitude,longitude,mean_summer_sst_degC
1,2003,Acanthurus,chirurgus,Acanthurus_chirurgus,Acanthurus chirurgus,Tropical,22,25,18.367,-64.7338,27.95200157165523
1,2004,Acanthurus,chirurgus,Acanthurus_chirurgus,Acanthurus chirurgus,Tropical,22,25,18.372,-64.7363,28.2163340250651
4,2007,Acanthurus,chirurgus,Acanthurus_chirurgus,Acanthurus chirurgus,Tropical,22,25,18.3722,-64.7386,28.722001393636067
1,2008,Acanthurus,chirurgus,Acanthurus_chirurgus,Acanthurus chirurgus,Tropical,22,25,18.3736,-64.7439,28.496334075927734
1,2010,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2688,-64.7294,29.162668228149432
2,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2684,-64.7327,28.496334075927734
2,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2685,-64.7336,28.984334309895832
1,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2686,-64.7316,28.496334075927734
1,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2691,-64.7257,28.722001393636067
1,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2703,-64.72,28.496334075927734
1,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2703,-64.7208,28.496334075927734
1,2003,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2707,-64.7217,27.95200157165523
1,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2718,-64.7172,28.496334075927734
1,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2718,-64.716,28.984334309895832
1,2004,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2708,-64.7215,28.2163340250651
1,2010,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2709,-64.7196,29.162668228149432
1,2006,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.271,-64.7186,28.5100015004476
2,2009,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2712,-64.7167,28.371667226155633
1,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2712,-64.7164,28.722001393636067
1,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2716,-64.7181,28.722001393636067
1,2006,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2719,-64.7175,28.5100015004476
1,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2721,-64.7167,28.984334309895832
1,2004,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2722,-64.7175,28.2163340250651
1,2003,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2723,-64.7159,27.95200157165523
1,2004,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2725,-64.7134,28.2163340250651
1,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2726,-64.716,28.984334309895832
1,2010,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2726,-64.7132,29.162668228149432
1,2010,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2729,-64.7145,29.162668228149432
1,2004,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2731,-64.7158,28.2163340250651
1,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2739,-64.7111,28.496334075927734
1,2009,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2742,-64.7092,28.371667226155633
1,2009,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2751,-64.7084,28.371667226155633
2,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2754,-64.7461,28.496334075927734
1,2009,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2757,-64.7066,28.371667226155633
1,2004,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2758,-64.7066,28.2163340250651
1,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2771,-64.7037,28.722001393636067
1,2006,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2795,-64.6992,28.5100015004476
3,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.28,-64.6983,28.722001393636067
1,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2806,-64.695,28.984334309895832
1,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.281,-64.6982,28.722001393636067
3,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2818,-64.701,28.984334309895832
1,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2819,-64.6955,28.984334309895832
1,2002,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2822,-64.6943,28.010334014892567
1,2002,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2828,-64.6914,28.010334014892567
1,2009,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.283,-64.6871,28.371667226155633
1,2006,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2853,-64.6793,28.5100015004476
1,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.2994,-64.7036,28.984334309895832
1,2006,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3018,-64.6992,28.5100015004476
3,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3039,-64.7058,28.722001393636067
1,2006,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3042,-64.7466,28.5100015004476
1,2003,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3048,-64.6892,27.95200157165523
1,2009,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3072,-64.6918,28.371667226155633
1,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3082,-64.741,28.496334075927734
1,2001,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3088,-64.7229,28.2703348795573
1,2009,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.311,-64.7013,28.371667226155633
1,2004,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3111,-64.7008,28.2163340250651
1,2002,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3142,-64.7212,28.010334014892567
1,2009,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3144,-64.7343,28.371667226155633
1,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3157,-64.7428,28.722001393636067
1,2004,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3233,-64.6963,28.2163340250651
1,2006,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3261,-64.6782,28.5100015004476
1,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3294,-64.6937,28.496334075927734
2,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3312,-64.6973,28.496334075927734
1,2009,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3325,-64.6964,28.371667226155633
1,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3333,-64.691,28.496334075927734
1,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3339,-64.7027,28.984334309895832
8,2004,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3358,-64.7031,28.2163340250651
1,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3364,-64.6622,28.722001393636067
1,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3367,-64.6884,28.722001393636067
1,2009,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3367,-64.6828,28.371667226155633
1,2004,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3371,-64.6879,28.2163340250651
1,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3371,-64.6883,28.984334309895832
1,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3402,-64.7021,28.984334309895832
1,2007,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3403,-64.7016,28.722001393636067
1,2008,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3413,-64.6884,28.496334075927734
2,2005,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3417,-64.6884,28.984334309895832
1,2006,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3427,-64.6883,28.5100015004476
1,2006,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3431,-64.6868,28.5100015004476
1,2003,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3434,-64.7019,27.95200157165523
1,2002,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3458,-64.6631,28.010334014892567
1,2002,Bodianus,rufus,Bodianus_rufus,Bodianus rufus,Tropical,22,28,18.3539,-64.6847,28.010334014892567
2,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2682,-64.7338,29.162668228149432
2,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2688,-64.735,29.162668228149432
1,2008,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2684,-64.7327,28.496334075927734
4,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2685,-64.7336,28.984334309895832
4,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2686,-64.7318,28.2163340250651
3,2008,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2686,-64.7316,28.496334075927734
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2686,-64.7325,28.2163340250651
6,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2688,-64.735,28.984334309895832
2,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2688,-64.7368,28.5100015004476
3,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2689,-64.7262,28.5100015004476
2,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2691,-64.7306,27.95200157165523
1,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2691,-64.7257,28.722001393636067
1,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2691,-64.7348,29.162668228149432
4,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2693,-64.7331,28.5100015004476
5,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2693,-64.7337,29.162668228149432
2,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2693,-64.7273,29.162668228149432
2,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2701,-64.7257,27.95200157165523
1,2008,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2701,-64.7235,28.496334075927734
5,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2703,-64.7263,28.984334309895832
3,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2693,-64.7329,27.95200157165523
1,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2694,-64.7334,29.162668228149432
1,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2695,-64.7334,29.162668228149432
2,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2695,-64.7282,27.95200157165523
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2696,-64.7292,28.2163340250651
3,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2698,-64.7255,28.2163340250651
2,2008,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.27,-64.7264,28.496334075927734
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.27,-64.7336,28.2163340250651
1,2008,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2703,-64.7208,28.496334075927734
4,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2703,-64.7318,28.2163340250651
2,2002,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2706,-64.722,28.010334014892567
2,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2707,-64.7217,27.95200157165523
2,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2718,-64.7172,28.722001393636067
2,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2718,-64.716,28.984334309895832
2,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2708,-64.7215,28.722001393636067
6,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2709,-64.7231,28.722001393636067
2,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.271,-64.7186,28.5100015004476
1,2008,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2715,-64.7223,28.496334075927734
2,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2716,-64.7199,28.984334309895832
2,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2716,-64.7181,28.722001393636067
2,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2717,-64.7179,27.95200157165523
2,2002,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2719,-64.7179,28.010334014892567
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2719,-64.7293,28.2163340250651
1,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2719,-64.7175,28.5100015004476
2,2008,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2721,-64.7197,28.496334075927734
2,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2721,-64.7167,28.984334309895832
1,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2722,-64.7175,28.2163340250651
2,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2722,-64.7143,28.984334309895832
2,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2723,-64.7168,28.5100015004476
5,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2723,-64.7159,27.95200157165523
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2725,-64.7134,28.2163340250651
3,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2726,-64.716,28.984334309895832
2,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2726,-64.7132,29.162668228149432
1,2009,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2727,-64.7156,28.371667226155633
2,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2729,-64.7145,29.162668228149432
1,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.273,-64.7161,28.5100015004476
2,2002,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.273,-64.7139,28.010334014892567
4,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2731,-64.7158,28.2163340250651
1,2008,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2731,-64.7133,28.496334075927734
1,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2734,-64.7132,28.722001393636067
4,2002,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.274,-64.7108,28.010334014892567
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.274,-64.7121,28.2163340250651
1,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.274,-64.7093,28.984334309895832
1,2009,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2742,-64.7092,28.371667226155633
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2746,-64.7063,28.2163340250651
2,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2747,-64.7476,28.5100015004476
3,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2749,-64.7134,28.2163340250651
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.275,-64.7486,28.2163340250651
2,2002,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.275,-64.7084,28.010334014892567
3,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.275,-64.7106,28.2163340250651
2,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.275,-64.7077,27.95200157165523
2,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2751,-64.7067,28.722001393636067
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2756,-64.7088,28.2163340250651
1,2009,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2757,-64.7066,28.371667226155633
1,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2758,-64.7066,28.2163340250651
2,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2763,-64.7052,27.95200157165523
1,2009,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2765,-64.7028,28.371667226155633
3,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2771,-64.7037,28.722001393636067
2,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2773,-64.7438,27.95200157165523
2,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2795,-64.6992,28.5100015004476
2,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2799,-64.698,28.5100015004476
3,2002,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.28,-64.7005,28.010334014892567
2,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.28,-64.6983,28.722001393636067
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2801,-64.6982,28.2163340250651
2,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2801,-64.7,28.5100015004476
3,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2803,-64.6981,27.95200157165523
3,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2804,-64.6996,28.984334309895832
2,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2806,-64.6981,29.162668228149432
2,2009,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2806,-64.6986,28.371667226155633
5,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2806,-64.695,28.984334309895832
3,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2807,-64.6962,28.5100015004476
1,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2807,-64.6948,29.162668228149432
1,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2808,-64.7005,28.2163340250651
2,2008,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2808,-64.697,28.496334075927734
1,2009,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2809,-64.6938,28.371667226155633
3,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2809,-64.6958,28.2163340250651
1,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.281,-64.6982,28.722001393636067
2,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.281,-64.6937,28.722001393636067
5,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.281,-64.696,28.2163340250651
4,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2811,-64.6992,29.162668228149432
4,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2813,-64.6967,27.95200157165523
3,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2813,-64.6959,28.722001393636067
2,2006,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2813,-64.6995,28.5100015004476
6,2002,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2813,-64.6979,28.010334014892567
4,2010,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2815,-64.7001,29.162668228149432
4,2005,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2815,-64.7003,28.984334309895832
4,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2815,-64.6916,28.2163340250651
4,2007,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2815,-64.6973,28.722001393636067
3,2003,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2816,-64.6956,27.95200157165523
2,2004,Chaetodon,capistratus,Chaetodon_capistratus,Chaetodon capistratus,Tropical,21,28,18.2817,-64.6944,28.2163340250651
